Datetime,MarginalES,SMA_3,EMA_3,BB_Upper,BB_Middle,BB_Lower,ROC_3,RSI_3
2018-01-04 14:00:00,48.19,49.403333333333336,43.385,53.07819689844997,49.403333333333336,45.728469768216705,1995.217391304348,85.77473553204729
2018-01-05 14:00:00,52.02,50.73666666666666,47.7025,54.338234226617246,50.73666666666666,47.13509910671607,8.329862557267804,88.2871342931803
2018-01-06 14:00:00,52.07,50.76,49.886250000000004,54.394758130421636,50.76,47.12524186957836,0.13461538461538516,88.32750389338507
2018-01-07 14:00:00,54.07,52.72,51.978125000000006,54.62962474498688,52.72,50.81037525501312,12.201701597841883,90.32769891472212
2018-01-08 14:00:00,69.42,58.52,60.699062500000004,74.02118275057315,58.52,43.01881724942686,33.448673587081885,96.74637641194063
2018-01-09 14:00:00,57.55,60.34666666666667,59.124531250000004,73.48913049791062,60.34666666666667,47.20420283542272,10.52429421932014,54.66671022902913
2018-01-10 14:00:00,49.54,58.836666666666666,54.332265625000005,75.17029115386757,58.836666666666666,42.503042179465766,-8.37802848159793,37.9561024834939
2018-01-11 14:00:00,54.83,53.97333333333333,54.5811328125,60.624735858782756,53.97333333333333,47.3219308078839,-21.01699798329012,52.37720849517786
2018-01-12 14:00:00,63.86,56.07666666666666,59.22056640625,67.90107456821598,56.07666666666666,44.25225876511735,10.964378801042576,70.14516571377472
2018-01-13 14:00:00,59.07,59.25333333333333,59.145283203125004,66.63085474788862,59.25333333333333,51.87581191877804,19.236980218005655,54.088179418213514
