Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_14,SMA_30,SMA_60,SMA_90,SMA_180,SMA_360,EMA_3,EMA_5,EMA_7,EMA_14,EMA_30,ROC_3,ROC_5,ROC_7,ROC_12,ROC_14,ROC_30,RSI_5,RSI_7,RSI_14
2020-08-14 14:00:00,39.17,40.806666666666665,41.08,38.26142857142857,37.75285714285714,38.091,36.472166666666666,33.29022222222222,28.58638888888889,35.214083333333335,40.131042472927184,39.87274194941566,39.536560147674436,38.84794445122633,37.858443461702535,-5.659922928709059,31.531229012760242,-4.229828850855738,42.95620437956206,-15.106198526224532,11.946270362960844,49.55600024605277,50.6133326309613,51.07241556136453
2020-08-15 14:00:00,28.0,36.303333333333335,38.388,37.597142857142856,37.13857142857143,37.693333333333335,36.375499999999995,33.434666666666665,28.53688888888889,35.160555555555554,34.065521236463596,35.915161299610446,36.65242011075583,37.40155185772949,37.222414851270116,-32.546374367622256,-32.46502653159672,-14.241960183767224,-29.82456140350877,-23.497267759562845,-29.877285249186077,25.538245111574582,32.76645284968323,42.05693903578751
2020-08-16 14:00:00,22.64,29.936666666666657,34.612,36.57714285714285,36.798571428571435,37.24633333333333,36.15266666666666,33.397,28.433944444444442,35.095555555555556,28.352760618231798,31.490107533073633,33.14931508306687,35.433344943365555,36.28161389312366,-45.759463344513655,-45.47206165703276,-23.975822699798524,-38.611713665943604,-17.37226277372262,-37.19833564493758,19.786221475582124,27.364577928225728,38.54114666574639
2020-08-17 14:00:00,38.67,29.769999999999996,34.044,36.17857142857143,36.71071428571429,37.43533333333333,36.20316666666667,33.526777777777774,28.41161111111111,35.08186111111112,33.5113803091159,33.88340502204909,34.52948631230015,35.86489895091682,36.43570331937375,-1.2764871074802144,-6.841724885569733,-6.729377713458754,-2.7414486921529084,-3.0827067669172856,17.181818181818187,56.452717781587864,53.888582346933546,51.57821092140283
2020-08-18 14:00:00,39.59,33.63333333333333,33.614000000000004,35.902857142857144,36.90428571428571,37.84833333333333,36.266333333333336,33.65622222222222,28.39622222222222,35.071555555555555,36.550690154557955,35.78560334803273,35.794614734225114,36.36157909079458,36.63920633102706,41.39285714285715,-5.150934355534257,-4.648362235067436,0.8148714031066978,7.348156182212582,45.55147058823531,57.83543194587626,54.98913068541366,52.20485099013017
2020-08-19 14:00:00,33.68,37.31333333333333,32.516000000000005,34.784285714285716,36.47,37.686,36.298,33.71144444444444,28.365277777777777,35.05338888888889,35.115345077278974,35.083735565355155,35.265961050668835,36.00403521202197,36.44828979354145,48.763250883392224,-14.015828440132761,-18.86292459648277,-17.652811735941317,-15.291750503018106,-12.632944228274962,46.085284955726436,46.645471133579655,47.91508202994967
2020-08-20 14:00:00,34.62,35.96333333333333,33.839999999999996,33.76714285714286,36.13785714285714,37.55766666666667,36.44833333333333,33.760666666666665,28.347333333333335,35.02886111111111,34.86767253863948,34.9291570435701,35.10447078800163,35.819497183752375,36.33033561331297,-10.473235065942601,23.642857142857135,-17.057977958792534,6.033690658499231,-11.841100076394207,-10.00779828437744,48.1784807005774,48.10656887721399,48.63800164825707
2020-08-21 14:00:00,32.61,33.63666666666666,35.834,32.83,35.54571428571428,37.27133333333334,36.507,33.90522222222222,28.350444444444445,34.980000000000004,33.73883626931974,34.1561046957134,34.48085309100122,35.39156422591873,36.090313960841165,-17.63071482697652,44.03710247349823,-16.74751085014042,9.503022162525179,-20.26894865525672,-20.8495145631068,43.648937345363166,45.03027664234949,47.131592221122986
2020-08-22 14:00:00,38.29,35.173333333333325,35.757999999999996,34.3,35.948571428571434,37.101,36.548,34.20844444444444,28.343,34.943333333333335,36.01441813465987,35.534069797142266,35.433139818250915,35.77802232912956,36.23222918917399,13.687648456057005,-0.9826739074217805,36.75,-7.645923781958517,17.27411944869832,-11.774193548387096,57.69744543940007,54.60143314669535,51.685476248343306
2020-08-23 14:00:00,28.1,32.99999999999999,33.46,35.08,35.82857142857143,36.65133333333334,36.39233333333333,34.22333333333333,28.315055555555556,34.881138888888884,32.057209067329936,33.05604653142818,33.599854863688186,34.75428601857896,35.70756924148535,-18.833044482957817,-29.022480424349585,24.11660777385159,-32.321772639691716,-5.641370047011416,-32.43568165424381,37.007672356853604,40.01777581561191,44.311340103954876
2020-08-24 14:00:00,42.26,36.21666666666666,35.176,35.59285714285714,35.885714285714286,36.81033333333334,36.43033333333334,34.409555555555556,28.38066666666667,34.8595,37.15860453366497,36.12403102095212,35.764891147766136,35.75504788276843,36.13030670977662,29.592149647347437,25.4750593824228,9.283682441168855,1.806793543724404,1.9295706705258011,12.723392904774594,61.18464047767325,58.142504304848664,54.109400516310316
2020-08-25 14:00:00,38.8,36.38666666666666,36.01199999999999,35.480000000000004,35.691428571428574,37.17033333333334,36.47533333333333,34.541222222222224,28.454111111111114,34.84763888888889,37.979302266832484,37.016020680634746,36.5236683608246,36.16104149839931,36.30254498656522,1.3319404544267381,12.073945696129405,-1.9954533973225719,-7.043603258265464,-6.551059730250495,38.57142857142856,54.76461066978711,53.531280403630284,51.71504949880747
2020-08-26 14:00:00,42.31,41.12333333333333,37.952,36.712857142857146,35.74857142857143,37.24733333333334,36.69500000000001,34.68244444444444,28.494666666666667,34.84686111111111,40.14465113341625,38.7806804537565,37.97025127061845,36.980902631946066,36.69012272936747,50.569395017793596,29.745476847592773,25.62351543942994,8.016339034975747,1.9272464466393742,5.775000000000006,60.0766646485871,57.51875156458655,53.94163469865802
