Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_10,SMA_30,SMA_50,SMA_60,SMA_100,SMA_200,EMA_12,EMA_26,ROC_12,ROC_50,RSI_5,RSI_7,RSI_14
2019-11-04 14:00:00,33.32,26.80666666666666,32.57,38.451428571428565,40.932,44.251666666666665,45.236799999999995,44.15716666666666,45.5496,48.3389,38.64487320607992,42.220146437419004,-28.112189859762676,-16.218254966054822,44.47672573257001,43.10935017546192,44.01085630236152
2019-11-05 14:00:00,30.01,27.509999999999994,28.772,35.12285714285714,39.557,43.67833333333333,44.830600000000004,43.967333333333336,45.369,48.31645,37.31643117437532,41.315691145758336,-29.388235294117642,-40.361685214626384,40.24622850968192,39.96233050270917,42.15840097305741
2019-11-06 14:00:00,40.38,34.56999999999999,30.162,33.32,39.274,43.39766666666666,44.636,44.05616666666666,45.2228,48.360499999999995,37.78774945524066,41.24638069051698,-13.16129032258064,-19.417281979644777,56.46336687115644,52.60774127280585,49.351121771975016
2019-11-07 14:00:00,37.86,36.08333333333333,32.153999999999996,31.728571428571428,37.741,42.843666666666664,44.377199999999995,44.076499999999996,45.0494,48.347249999999995,37.79886492366517,40.99553767640461,-13.482632541133452,-25.472440944881885,52.16302057710226,49.643329103222435,47.795699886746974
2019-11-08 14:00:00,34.33,37.523333333333326,35.18,31.857142857142858,35.843,42.251333333333335,44.043800000000005,43.89483333333333,44.8708,48.230149999999995,37.26519339694745,40.50179414481908,-20.550798426290214,-32.68627450980392,46.02517092850455,45.45720044893771,45.62636836481393
2019-11-09 14:00:00,40.01,37.4,36.517999999999994,33.58714285714286,34.544,41.995666666666665,43.8702,44.01366666666666,44.7591,48.15644999999999,37.68747133587861,40.465364948906554,-24.77909381462681,-17.82706921339084,56.35458687309757,52.91120525476567,49.5910055449846
2019-11-10 14:00:00,34.31,36.21666666666666,37.378,35.745714285714286,33.075,41.57266666666666,43.776399999999995,44.015499999999996,44.58520000000001,48.13049999999999,37.16786036112806,40.00941198972829,-35.64059275933221,-12.025641025641018,45.4450237809004,45.613027289004805,45.968673299713615
2019-11-11 14:00:00,45.56,39.96,38.414,37.49428571428571,34.288,41.85466666666667,43.9766,44.083,44.53189999999999,48.198299999999996,38.458958767108356,40.420566657155824,-14.037735849056599,28.15752461322083,63.07869696527343,58.72294476659914,53.22998712763276
2019-11-12 14:00:00,47.24,42.37,40.29,39.955714285714286,36.221999999999994,42.254333333333335,44.006,44.18683333333333,44.5096,48.160250000000005,39.80988818755323,40.92570986773688,-3.5918367346938735,3.211710727550795,65.17961339638103,60.38655371538341,54.21943332172767
2019-11-13 14:00:00,50.61,47.80333333333332,43.54600000000001,41.417142857142856,39.363,42.508,44.17360000000001,44.36533333333333,44.4878,48.135799999999996,41.471443851006576,41.64306469234896,51.39096619802572,19.843713000236807,69.52743224832592,63.80090113334051,56.22023226162028
