Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_14,SMA_30,SMA_60,SMA_90,EMA_3,EMA_5,EMA_7,EMA_14,EMA_30,ROC_3,ROC_5,ROC_7,ROC_12,ROC_14,ROC_30,RSI_5,RSI_7,RSI_14
2018-03-31 14:00:00,8.85,15.603333333333337,28.628000000000004,33.37285714285714,37.77571428571429,41.61233333333333,49.13,50.615111111111105,15.789899900776913,22.650840680689907,26.969066268204482,34.192944555136485,40.53128140420689,-81.93508879363135,-83.14927646610815,-56.59637076998529,-80.32896199155367,-82.39506664014323,-84.19925013390466,28.661733444015056,32.95774472599322,39.1366023873756
2018-04-01 14:00:00,22.14,12.156666666666672,23.588,31.114285714285717,36.56785714285714,40.294333333333334,48.51566666666667,50.83555555555555,18.96494995038846,22.480560453793274,25.76179970115336,32.58588528111829,39.34474712006451,-31.834975369458117,-53.2319391634981,-41.660079051383406,-38.67036011080332,-43.303457106274,-64.10505836575875,43.83091334530142,43.359359124639376,44.341138985132
2018-04-02 14:00:00,30.92,20.63666666666667,19.974,28.028571428571432,35.56285714285714,39.882,48.11366666666667,50.64555555555556,24.94247497519423,25.29370696919552,27.05134977586502,32.36376724363585,38.80121504780229,464.2335766423358,-36.88507858746683,-41.12718964204113,-34.28267800212539,-31.27361635919093,-28.57472857472857,52.22083085785068,49.409150906031115,47.53315486427406
2018-04-03 14:00:00,35.02,29.360000000000003,20.482000000000003,26.268571428571427,35.48571428571429,39.406333333333336,47.830000000000005,50.45688888888889,29.981237487597117,28.535804646130348,29.043512331898768,32.71793161115107,38.557265689879564,295.7062146892656,7.820197044334995,-26.024503591043512,-38.90439637124912,-2.9916897506925157,-28.951105700953534,56.05254752387404,52.191148259090035,49.0039141403249
2018-04-04 14:00:00,30.64,32.193333333333335,25.514000000000003,23.647142857142857,34.31357142857143,38.593333333333334,47.558166666666665,50.26188888888888,30.310618743798557,29.237203097420235,29.442634248924076,32.4408740629976,38.04647435504863,38.39205058717254,459.1240875912408,-37.45662380077567,-39.145978152929494,-34.87778958554728,-44.3212793021988,50.63045536644051,48.84358119596799,47.47290634060239
2018-04-05 14:00:00,47.52,37.726666666666674,33.248000000000005,25.79571428571429,33.613571428571426,38.50833333333333,47.380333333333326,50.21188888888889,38.91530937189928,35.33146873161349,33.96197568669306,34.45142418793125,38.65766955794872,53.6869340232859,436.94915254237293,46.30541871921184,133.05541932319767,-17.096999302163287,-5.092869982025159,66.32349070916803,60.2942521703861,53.50214612787666
2018-04-06 14:00:00,35.2,37.786666666666676,35.86,30.041428571428572,32.53142857142858,37.976,46.978500000000004,50.02444444444444,37.05765468594964,35.287645821075664,34.27148176501979,34.551234296207085,38.434594102597195,0.513992004568817,58.98825654923216,542.3357664233577,-7.246376811594201,-30.089374379344587,-31.20969317959742,51.413608935018395,50.642036473880076,49.074639205481944
2018-04-07 14:00:00,45.68,42.80000000000001,38.812,35.30285714285714,34.337857142857146,37.832,46.838166666666666,49.93122222222222,41.368827342974825,38.751763880717114,37.12361132376485,36.03506972337947,38.90203964436512,49.086161879895556,47.73609314359637,416.15819209039546,-13.023610053313028,124.03138793526239,-8.64,60.78701297293241,57.4086298776926,52.6632145300596
2018-04-08 14:00:00,31.8,37.56000000000001,38.168000000000006,36.682857142857145,33.89857142857143,37.43566666666666,46.39983333333334,49.51322222222222,36.58441367148741,36.43450925381141,35.792708492823635,35.47039376026221,38.44384353827705,-33.08080808080808,-9.194745859508858,43.63143631436314,-32.826362484157166,-16.20553359683795,-27.21446555275806,46.07206911024576,47.373494359524024,47.85354804400464
2018-04-09 14:00:00,53.07,43.51666666666667,42.654,39.847142857142856,33.93785714285714,38.016666666666666,46.207166666666666,49.46344444444445,44.82720683574371,41.979672835874275,40.112031369617725,37.81700792556058,39.38746653580757,50.767045454545446,73.20496083550914,71.63648124191461,8.328230251071643,1.0472201066260418,48.9057239057239,63.156398059026124,59.90407311625944,54.683623221734834
2018-04-10 14:00:00,49.96,44.943333333333335,43.142,41.98142857142857,34.125,39.41566666666667,45.91583333333333,49.468111111111114,47.39360341787186,44.63978189058285,42.57402352721329,39.43607353548584,40.069565468981274,9.369527145359022,5.13468013468013,42.66133637921187,53.8177339901478,5.534431770173209,525.2816020025031,59.69971668418655,57.565926276132316,53.57860434094317
